Rupture Index,Magnitude,Average Rake (degrees),Area (m^2),Length (m)
15159,9.097646576540626,0.0,9.946083983755086E10,626456.6243321219
15160,9.116740813254847,0.0,1.0393130487321454E11,656226.1556661832
15161,9.135026596660207,0.0,1.0840072420413666E11,685992.3991216556
15162,9.152568711019391,0.0,1.1286890648788129E11,715751.5779504125
15163,9.169424995882846,0.0,1.1733582224192926E11,745499.3742371389
15164,9.185646149425231,0.0,1.2180126325541814E11,775231.8684997957
15165,9.20127868714616,0.0,1.2626539673297713E11,804952.637163062
15166,9.216364874144165,0.0,1.3072858228051317E11,834667.7679398092
15167,9.230941123760081,0.0,1.351907001265835E11,864376.2866827258
15168,9.245039333608638,0.0,1.3965131923258136E11,894073.6420610537
15169,9.25869106835103,0.0,1.4411088743132254E11,923763.118677294
15170,9.271924479851862,0.0,1.4856969053766248E11,953449.0272842281
15171,9.28476499335165,0.0,1.5302794510907022E11,983132.8835683746
15172,9.297234913359507,0.0,1.5748553869925745E11,1012813.017458536
15173,9.309354809551031,0.0,1.6194240697669818E11,1042487.73720704
15174,9.321143535628226,0.0,1.663984701582469E11,1072156.2197625504
15175,9.332618539594012,0.0,1.7085368329496777E11,1101817.4811699523
15176,9.343796428581818,0.0,1.7530820671495526E11,1131473.8283162557
15177,9.354692136009014,0.0,1.7976203121888754E11,1161126.0429922882
15178,9.365319419126118,0.0,1.8421511504884897E11,1190773.2377844309
15179,9.377739626006214,0.0,1.8955946849617175E11,1220413.4017322205
15180,9.38981195775159,0.0,1.9490268742828812E11,1250046.2530002377
15181,9.401555148490853,0.0,2.0024470048771652E11,1279671.5941750272
15182,9.412988010817454,0.0,2.0558617491564923E11,1309295.2885575087
15183,9.424122400733744,0.0,2.1092512177326443E11,1338899.545177904
15184,9.434967428976929,0.0,2.1625858089329553E11,1368453.9222488378
15185,9.443795703867991,0.0,2.2069964443289478E11,1398002.9049657166
15186,9.452451654163529,0.0,2.251425565870593E11,1427571.8032678985
15187,9.460942554576597,0.0,2.2958763967247513E11,1457159.5925788244
15188,9.469271891640563,0.0,2.3403340403518707E11,1486753.9663321287
15189,9.47255519225324,0.0,2.358094219990429E11,1516343.0994275098
15190,7.353945921957054,0.0,1.7945250811243715E9,59817.498308831215
15191,7.529988586232539,0.0,2.69148765528854E9,89716.24956679731
15192,7.654851342384784,0.0,3.588023567024943E9,119600.78401527318
15193,7.751683479462587,0.0,4.484226402964542E9,149474.2146366804
15194,7.955951058748984,0.0,7.177204775171287E9,119600.78401527318
15195,8.052801573044736,0.0,8.970279168955706E9,149474.2146366804
15196,8.131932456973205,0.0,1.0763088985921534E10,179342.73959875904
15197,8.19884046153271,0.0,1.2555817937827826E10,209210.77611953634
15198,8.25680337104734,0.0,1.4348548946060066E10,239081.1830670297
15199,8.30792832686629,0.0,1.614109509229229E10,268950.0315201201
15200,8.353657373140503,0.0,1.7933377605958027E10,298815.05022185954
15201,8.308102678973398,0.0,1.6147576413513788E10,179342.73959875904
15202,8.37501660315143,0.0,1.883741678499273E10,209210.77611953634
15203,8.432981457106596,0.0,2.1527136523528957E10,239081.1830670297
15204,8.484107109531548,0.0,2.4216533416782543E10,268950.0315201201
15205,8.529837055083114,0.0,2.6905555964162006E10,298815.05022185954
15206,8.57119581638809,0.0,2.959380295009448E10,328669.75163243455
15207,8.608946820757973,0.0,3.2281360068236263E10,358515.4104732803
15208,8.643670941113967,0.0,3.496841783642384E10,388354.72595717356
15209,8.675818389060666,0.0,3.765507062584072E10,418189.63487491757
15210,8.705743317443016,0.0,4.034116427313943E10,448017.97728610877
15211,8.557992580726319,0.0,2.8707642378083412E10,239081.1830670297
15212,8.60912005375377,0.0,3.229423915977487E10,268950.0315201201
15213,8.654851908878765,0.0,3.588037414694277E10,298815.05022185954
15214,8.696212844635784,0.0,3.946553047194343E10,328669.75163243455
15215,8.733965911300817,0.0,4.3049791584820435E10,358515.4104732803
15216,8.76869169967582,0.0,4.6633378474547844E10,388354.72595717356
15217,8.800840862231126,0.0,5.0216458202208305E10,418189.63487491757
15218,8.830767659354443,0.0,5.379883964507277E10,448017.97728610877
15219,8.858759206234142,0.0,5.738052092899295E10,477840.6995907273
15220,8.885051967988922,0.0,6.096172922583512E10,507660.06952885597
15221,8.909840414917753,0.0,6.4542495334325806E10,537475.7400925406
15222,8.933285616254416,0.0,6.812256302651043E10,567285.1520982566
15223,8.955525148965641,0.0,7.17018789925411E10,597088.0805250893
15224,8.715600158295818,0.0,4.126722633018475E10,298815.05022185954
15225,8.75178035692199,0.0,4.485238265518541E10,328669.75163243455
15226,8.78516884396078,0.0,4.8436643768062416E10,358515.4104732803
15227,8.816167040352205,0.0,5.2020230657789825E10,388354.72595717356
15228,8.84509538313068,0.0,5.560331038545029E10,418189.63487491757
15229,8.872211433132904,0.0,5.918569182831475E10,448017.97728610877
15230,8.897728629623376,0.0,6.276737311223493E10,477840.6995907273
15231,8.92182629128593,0.0,6.63485814090771E10,507660.06952885597
