Rupture Index,Magnitude,Average Rake (degrees),Area (m^2),Length (m)
10858,8.183788550101589,0.0,2.1567179801607655E10,239617.70177729047
10859,8.234939648081964,0.0,2.4263000866064106E10,269564.4606613346
10860,8.280656705399146,0.0,2.6956383217552525E10,299485.33684016945
10861,8.322003547481925,0.0,2.9648894840950047E10,329396.4326317063
10862,8.359760266750236,0.0,3.2341880707305126E10,359310.07904371544
10863,8.39449071180478,0.0,3.503448634310266E10,389223.99046272505
10864,8.426646591568295,0.0,3.772694769262164E10,419137.86379696534
10865,8.456584676009625,0.0,4.041939303693196E10,449047.6091597745
10866,8.308771114245683,0.0,2.875915104842168E10,239617.70177729047
10867,8.359921846803744,0.0,3.235391581502386E10,269564.4606613346
10868,8.405641646927794,0.0,3.594567985243735E10,299485.33684016945
10869,8.4469908950287,0.0,3.953629749480155E10,329396.4326317063
10870,8.484749093410295,0.0,4.312749527289772E10,359310.07904371544
10871,8.519478821648804,0.0,4.671797425623973E10,389223.99046272505
10872,8.551632819301169,0.0,5.0308113997136505E10,419137.86379696534
10873,8.581569706317303,0.0,5.389828625057868E10,449047.6091597745
10874,8.609574333360424,0.0,5.748831965570576E10,478949.45064366877
10875,8.635879753267357,0.0,6.107803602546162E10,508845.1674009186
10876,8.660680040739976,0.0,6.466739681597725E10,538736.9681918444
10877,8.678387813190628,0.0,6.7358618425849075E10,568626.5613401533
10878,8.695399999381644,0.0,7.00495542329556E10,598513.8591587184
10879,8.456821277792939,0.0,4.0441419373864395E10,299485.33684016945
10880,8.493763624482305,0.0,4.40320370162286E10,329396.4326317063
10881,8.527813700780136,0.0,4.762323479432477E10,359310.07904371544
10882,8.5593810443252,0.0,5.121371377766678E10,389223.99046272505
10883,8.588805838565499,0.0,5.480385351856355E10,419137.86379696534
10884,8.616363128325327,0.0,5.839402577200573E10,449047.6091597745
10885,8.642274696041529,0.0,6.1984059177132805E10,478949.45064366877
10886,8.6667248450412,0.0,6.5573775546888664E10,508845.1674009186
10887,8.68986930854189,0.0,6.91631363374043E10,538736.9681918444
10888,8.706447724278037,0.0,7.185435794727614E10,568626.5613401533
10889,8.72241482392078,0.0,7.454529375438266E10,598513.8591587184
10890,8.737813366807263,0.0,7.723582510479865E10,628396.547423212
10891,8.752682689608873,0.0,7.992600939702112E10,658274.273079217
10892,8.767056209429098,0.0,8.261552471119748E10,688144.137589053
10893,8.78096604282254,0.0,8.530441604626277E10,718006.5960606644
10894,8.794441765947823,0.0,8.799282328199182E10,747863.8855190332
10895,8.5517427453323,0.0,5.032084931295304E10,359310.07904371544
10896,8.581674781959281,0.0,5.391132829629505E10,389223.99046272505
10897,8.609673651105567,0.0,5.7501468037191826E10,419137.86379696534
10898,8.635976475317237,0.0,6.1091640290634E10,449047.6091597745
10899,8.66077591098055,0.0,6.468167369576108E10,478949.45064366877
10900,8.684233381375448,0.0,6.827139006551694E10,508845.1674009186
10901,8.706486361856793,0.0,7.186075085603258E10,538736.9681918444
10902,8.72245373173468,0.0,7.455197246590442E10,568626.5613401533
10903,8.737853193356722,0.0,7.724290827301094E10,598513.8591587184
10904,8.75272306135754,0.0,7.993343962342693E10,628396.547423212
10905,8.767098783309807,0.0,8.26236239156494E10,658274.273079217
10906,8.781010451222127,0.0,8.531313922982576E10,688144.137589053
10907,8.794487206682433,0.0,8.800203056489105E10,718006.5960606644
10908,8.807555997397916,0.0,9.06904378006201E10,747863.8855190332
10909,8.820241240316772,0.0,9.337847035501125E10,777716.0010047326
10910,8.832564186036931,0.0,9.606600152743294E10,807562.2619846077
10911,8.84454476023072,0.0,9.875300101080992E10,837402.7145109971
10912,8.856202094084985,0.0,1.0143962827936656E11,867239.81059892
10913,8.86755330145165,0.0,1.0412592417898457E11,897073.2138291246
10914,8.878613285757233,0.0,1.0681170942907686E11,926900.3960535825
10915,8.889396381673317,0.0,1.0949693771898073E11,956721.3901080954
10916,8.899915648824136,0.0,1.1218150247674663E11,986535.4959098498
10917,8.910183021804844,0.0,1.1486524327225642E11,1016340.3409263517
10918,8.920210372033791,0.0,1.1754820401808665E11,1046137.5392547338
10919,7.104528316514086,0.0,1.7969331795892305E9,59897.77098938867
10920,7.28069566238533,0.0,2.695873248435181E9,89862.43998051011
10921,7.405684831750936,0.0,3.5949162504582486E9,119830.5403737833
10922,7.502579681502706,0.0,4.49348953402685E9,149782.9834971428
10923,7.706745464498617,0.0,7.190345252783121E9,119830.5403737833
10924,7.803641786629132,0.0,8.987650456277782E9,149782.9834971428
10925,7.882789096002583,0.0,1.0784339984846725E10,179725.45587959402
10926,7.949710445828982,0.0,1.2580995151112734E10,209664.41198974763
10927,8.007713457628215,0.0,1.4378648633663507E10,239620.74977793233
10928,8.058868268977802,0.0,1.6176067081076328E10,269576.2048888554
10929,8.104587415660758,0.0,1.7971823164327114E10,299501.2322179089
10930,8.058927512720205,0.0,1.6178273872141937E10,179725.45587959402
10931,8.12585414985568,0.0,1.8873780261128815E10,209664.41198974763
10932,8.183857816759922,0.0,2.1570619880477535E10,239620.74977793233
10933,8.235010902820859,0.0,2.4266982030036083E10,269576.2048888554
10934,8.280733009711675,0.0,2.696111979921193E10,299501.2322179089
10935,8.322084247628986,0.0,2.9654404685639656E10,329416.4195986802
10936,8.359845019934358,0.0,3.2348192894097347E10,359337.73075826105
10937,8.39457460325124,0.0,3.504125451770819E10,389255.5181432384
10938,8.426727513735585,0.0,3.7733978024190956E10,419172.18081105273
10939,8.456664876819078,0.0,4.042685795096724E10,449089.1943927603
10940,8.266075478812915,0.0,2.6066359401904594E10,239620.74977793233
10941,8.308825029321108,0.0,2.8762721551463142E10,269576.2048888554
10942,8.347710369354884,0.0,3.145685932063899E10,299501.2322179089
10943,8.383387511574925,0.0,3.4150144207066715E10,329416.4195986802
10944,8.41636091004098,0.0,3.68439324155244E10,359337.73075826105
10945,8.446998546285377,0.0,3.953699403913524E10,389255.5181432384
10946,8.475613043953112,0.0,4.2229717545618004E10,419172.18081105273
10947,8.502459697201418,0.0,4.492259747239429E10,449089.1943927603
10948,8.527743848030067,0.0,4.761557559018609E10,479003.1050090347
10949,8.551635464390007,0.0,5.030842040209712E10,508913.1442920283
10950,8.57427904501862,0.0,5.300102726789522E10,538820.6418791424
10951,8.588740120279688,0.0,5.479556111106837E10,568724.3515972178
10952,8.602733484144014,0.0,5.658987803078972E10,598623.9763470477
10953,8.383442568856356,0.0,3.415447383926727E10,299501.2322179089
10954,8.416406009930126,0.0,3.684775872569499E10,329416.4195986802
10955,8.4470485546686,0.0,3.954154693415267E10,359337.73075826105
10956,8.475663340624596,0.0,4.223460855776351E10,389255.5181432384
10957,8.502505466960978,0.0,4.492733206424628E10,419172.18081105273
10958,8.527786133837065,0.0,4.762021199102256E10,449089.1943927603
10959,8.551676637553506,0.0,5.031319010881436E10,479003.1050090347
10960,8.574320076126076,0.0,5.3006034920725395E10,508913.1442920283
10961,8.595839338916075,0.0,5.569864178652349E10,538820.6418791424
10962,8.609611016139064,0.0,5.749317562969664E10,568724.3515972178
10963,8.62295778689193,0.0,5.928749254941799E10,598623.9763470477
10964,8.635904690129477,0.0,6.108154318487722E10,628519.004905156
10965,8.648475406468133,0.0,6.287539565837938E10,658410.3403986228
10966,8.660689565076574,0.0,6.46688150276218E10,688294.0080840433
10967,8.672566961625588,0.0,6.646183269816233E10,718171.1310576412
10968,8.684126061335354,0.0,6.825452134730737E10,748043.1184986323
10969,8.695384104287697,0.0,7.004699047690602E10,777911.1944911282
10970,8.706355698501838,0.0,7.18391338075641E10,807773.0510793683
10971,8.717054825105716,0.0,7.363091979602884E10,837629.3281529036
10972,8.727495132377168,0.0,7.542243415746013E10,867481.3170991702
10973,8.737689097112993,0.0,7.72137278635329E10,897330.0219206031
10974,7.104646471172771,0.0,1.7974221223575735E9,59914.06928335919
10975,7.2807847288248375,0.0,2.696426183669709E9,89880.87921834046
10976,7.40574677176959,0.0,3.5954290023248725E9,119847.63637584192
10977,7.502644566063882,0.0,4.494160922250933E9,149805.36871293618
10978,7.706819487547828,0.0,7.191570912457745E9,119847.63637584192
10979,7.803723434053131,0.0,8.989340296549435E9,149805.36871293618
10980,7.882876483177647,0.0,1.0786510191727657E10,179752.54771683583
10981,7.9498089138363675,0.0,1.2583847978861387E10,209702.1049559151
10982,8.007814595638697,0.0,1.4381997510827465E10,239667.55018937483
10983,8.058965688570924,0.0,1.6179696057376808E10,269626.0491864534
10984,8.10469034319275,0.0,1.797608298514309E10,299559.55692072934
10985,8.034182648939538,0.0,1.5282249713154713E10,179752.54771683583
10986,8.082472681108959,0.0,1.7079587500288445E10,209702.1049559151
10987,8.12594518736033,0.0,1.887773703225452E10,239667.55018937483
10988,8.16544987927151,0.0,2.0675435578803867E10,269626.0491864534
10989,8.20163346725813,0.0,2.247182250657015E10,299559.55692072934
10990,8.235022888831486,0.0,2.426765177983299E10,329483.6618540963
10991,8.266032845369216,0.0,2.606380066491706E10,359414.8971553098
10992,8.294965713237362,0.0,2.7859328574981514E10,389336.7193590078
10993,8.322086408996059,0.0,2.9654552268183605E10,419254.89486710075
10994,8.347614577311145,0.0,3.1449921659641243E10,449176.31524072186
10995,8.183953071821149,0.0,2.15753515508828E10,239667.55018937483
10996,8.218710542301523,0.0,2.3373050097432148E10,269626.0491864534
10997,8.250868618308182,0.0,2.516943702519843E10,299559.55692072934
10998,8.280799797044514,0.0,2.696526629846127E10,329483.6618540963
10999,8.308805303766556,0.0,2.876141518354534E10,359414.8971553098
11000,8.335104928619455,0.0,3.0556943093609795E10,389336.7193590078
11001,8.35989836856405,0.0,3.2352166786811886E10,419254.89486710075
11002,8.383354343500912,0.0,3.4147536178269524E10,449176.31524072186
11003,8.405610440393314,0.0,3.594309704034016E10,479099.6858630084
11004,8.426781174582162,0.0,3.773864067737959E10,509021.1424312088
11005,8.446965905385381,0.0,3.953402260832388E10,538940.0837995538
11006,8.456714151702814,0.0,4.043144503192438E10,568854.163891663
11007,8.466247391833532,0.0,4.132877322134174E10,598765.106052171
11008,8.475574534149771,0.0,4.222597310977962E10,628671.7678183767
11009,8.484704685213455,0.0,4.3123085549568054E10,658575.5158781848
11010,8.493644835087443,0.0,4.401999488863626E10,688472.495903186
11011,8.502402668219032,0.0,4.491669888337147E10,718362.628887028
11012,8.510985721345678,0.0,4.58132280049113E10,748246.9360487716
11013,7.104789268533347,0.0,1.7980132181039097E9,59933.77626795745
11014,7.2808854412356645,0.0,2.69705155512704E9,89901.72019822637
11015,7.405832875790075,0.0,3.596141910132872E9,119871.39687202813
11016,7.502742973199633,0.0,4.495179374298504E9,149839.31542315747
11017,7.706883746475705,0.0,7.192635069057932E9,119871.39687202813
11018,7.803799692815034,0.0,8.990918895725557E9,149839.31542315747
11019,7.845177516778866,0.0,9.889673408722267E9,179797.80455281388
11020,7.882957582382492,0.0,1.0788524631443134E10,209759.51682273802
11021,7.917724942075877,0.0,1.1687710768241081E10,239732.3873088243
11022,7.94990576072594,0.0,1.258665447038681E10,269697.17910217016
11023,7.979847532648437,0.0,1.348503615631187E10,299643.23175234004
11024,7.949927617180073,0.0,1.2587287927350548E10,179797.80455281388
11025,7.97988305379771,0.0,1.3486139150071415E10,209759.51682273802
11026,8.007915073057813,0.0,1.4385325286869362E10,239732.3873088243
11027,8.034240029330176,0.0,1.528426898901509E10,269697.17910217016
11028,8.05904498891921,0.0,1.6182650674940151E10,299643.23175234004
11029,8.082502409953062,0.0,1.7080756693906841E10,329580.0992017575
11030,8.104760052878525,0.0,1.7978968605647926E10,359520.4898072442
11031,8.12592459502548,0.0,1.887684195319241E10,389449.6004086445
11032,8.146101190889052,0.0,1.9774520344570198E10,419372.2201198273
11033,8.16538290233981,0.0,2.067224725370206E10,449296.4492324969
11034,8.183847489578122,0.0,2.1570106953602036E10,479225.10024160624
11035,8.201559721844452,0.0,2.2468006996444103E10,509155.1008899013
11036,8.218576193940532,0.0,2.336582078888991E10,539082.2285521012
11037,7.104891746288464,0.0,1.7984375345782485E9,59947.9118816815
11038,7.28094629182917,0.0,2.6974294758119364E9,89914.31088487354
11039,7.405875292857425,0.0,3.5964931589250603E9,119883.10563414302
11040,7.5027970874765355,0.0,4.495739521427055E9,149857.97828976967
11041,7.648929953024281,0.0,6.294107677553341E9,119883.10563414302
11042,7.706927156044312,0.0,7.193354040055336E9,149857.97828976967
11043,7.104915189966743,0.0,1.7985346188781934E9,59951.1547509434
11044,7.280976083239581,0.0,2.6976145186282806E9,89920.48943006505
11045,7.1045394153851475,0.0,1.7969791028221397E9,59899.29908464497
11046,7.280698350648084,0.0,2.6958899358360515E9,89862.99315693509
11047,7.405648789277388,0.0,3.594617917307291E9,119820.59164079667
11048,7.502500916949894,0.0,4.492674658387118E9,149755.8180615091
11049,7.706735915833715,0.0,7.19018716300388E9,119820.59164079667
11050,7.80358656045307,0.0,8.986507631350647E9,149755.8180615091
11051,7.882707244086356,0.0,1.0782307638752432E10,179683.0120910978
11052,7.949597536362642,0.0,1.2577724719540562E10,209602.55638001373
11053,8.007540215618436,0.0,1.4372914063948067E10,239513.568422783
11054,8.05862822946952,0.0,1.6167128844940569E10,269405.2873564895
11055,8.104312620461734,0.0,1.7960455269221344E10,299281.8938505714
11056,8.058814123120385,0.0,1.6174050446205961E10,179683.0120910978
11057,8.125717949970058,0.0,1.8867862141909634E10,209602.55638001373
11058,8.183673237550094,0.0,2.1561454103360767E10,239513.568422783
11059,8.234765886540822,0.0,2.4253295152590897E10,269405.2873564895
11060,8.28045641759346,0.0,2.694395433280816E10,299281.8938505714
11061,8.321804558724288,0.0,2.963531315355639E10,329174.4124110674
11062,8.359560056056198,0.0,3.232697445008717E10,359072.8897595454
11063,8.39429176619106,0.0,3.5018441080682014E10,388966.7168902531
11064,8.426440301621238,0.0,3.770903162207233E10,418844.569683852
11065,8.456358036462342,0.0,4.0398305379532E10,448700.6563389794
11066,8.308636994565672,0.0,2.8750270951971962E10,239513.568422783
11067,8.359733169566969,0.0,3.2339862842611652E10,269405.2873564895
11068,8.405427716906358,0.0,3.5927977635993805E10,299281.8938505714
11069,8.44677860008942,0.0,3.951697578011564E10,329174.4124110674
11070,8.484534302702595,0.0,4.3106170790192825E10,359072.8897595454
11071,8.519266474971849,0.0,4.669513723406833E10,388966.7168902531
11072,8.55141802227729,0.0,5.028323831077729E10,418844.569683852
11073,8.581341155750545,0.0,5.386992932395812E10,448700.6563389794
11074,8.609326486974851,0.0,5.745552111979821E10,478541.1927951145
11075,8.635613220968558,0.0,6.104056308095359E10,508374.7635072412
11076,8.66039898145323,0.0,6.462555996703811E10,538213.3069050052
11077,8.683847470804796,0.0,6.8210751537602325E10,568062.3745534248
11078,8.706093479022822,0.0,7.179577162787988E10,597916.4845339878
11079,8.502373886403115,0.0,4.491372223317218E10,299281.8938505714
11080,8.543727519633629,0.0,4.940065735063699E10,329174.4124110674
11081,8.581482841489063,0.0,5.388750692323415E10,359072.8897595454
11082,8.616214303962497,0.0,5.837401866893397E10,388966.7168902531
11083,8.648367409545461,0.0,6.28597622279687E10,418844.569683852
11084,8.678294546540025,0.0,6.73441544033202E10,448700.6563389794
11085,8.706284695810476,0.0,7.182738979335765E10,478541.1927951145
11086,8.73257603511969,0.0,7.630999989301152E10,508374.7635072412
11087,8.757365167262737,0.0,8.079241920269653E10,538213.3069050052
11088,8.780815945870128,0.0,8.527493896267812E10,568062.3745534248
11089,8.803063601485539,0.0,8.975715894139355E10,597916.4845339878
11090,8.824224224379074,0.0,9.423879925305852E10,627766.6598366284
11091,8.844395632497143,0.0,9.871909705848721E10,657604.7077375521
11092,8.863666441395015,0.0,1.0319817204622679E11,687431.8394315285
11093,8.882114897694764,0.0,1.0767638867410246E11,717252.8252399688
11094,8.899809073187555,0.0,1.1215397654228275E11,747069.7754603835
11095,8.91680709163004,0.0,1.1663065479707164E11,776879.6806466948
11096,8.933161728355183,0.0,1.211064764739965E11,806684.3562469996
11097,8.948920796843122,0.0,1.2558172802624107E11,836485.8001485755
11098,8.964126006498013,0.0,1.3005638587123676E11,866282.1943670454
11099,8.978814001257348,0.0,1.3453017040912302E11,896072.7541933684
11100,8.99301836343033,0.0,1.3900296698012643E11,925855.4456526715
11101,9.006769436780804,0.0,1.4347464500494583E11,955631.0367431893
11102,9.020094878341007,0.0,1.4794511004060956E11,985400.5680772506
11103,9.033020618192792,0.0,1.5241452937153168E11,1015166.811532723
11104,9.045569322201114,0.0,1.568827116552763E11,1044925.9903614799
11105,9.057762188202183,0.0,1.613496274093243E11,1074673.7866482062
11106,9.069618202646163,0.0,1.6581506842281314E11,1104406.280910863
11107,9.08115580135055,0.0,1.7027920190037213E11,1134127.0495741295
11108,9.092392447952326,0.0,1.7474238744790817E11,1163842.1803508766
11109,9.10334309461325,0.0,1.792045052939785E11,1193550.699093793
11110,9.114020856217836,0.0,1.8366512439997635E11,1223248.054472121
11111,9.124439950640875,0.0,1.8812469259871753E11,1252937.5310883613
11112,9.134613201659493,0.0,1.9258349570505743E11,1282623.4396952954
11113,9.144552381621086,0.0,1.9704175027646515E11,1312307.2959794418
11114,9.154267750560315,0.0,2.0149934386665237E11,1341987.4298696031
11115,9.163768999587752,0.0,2.059562121440931E11,1371662.1496181071
11116,9.173065166096372,0.0,2.1041227532564172E11,1401330.6321736176
11117,9.182164790789233,0.0,2.1486748846236267E11,1430991.8935810195
11118,9.191076294506265,0.0,2.1932201188235016E11,1460648.2407273229
11119,9.199807252748757,0.0,2.2377583638628244E11,1490300.4554033554
11120,9.208364729780746,0.0,2.2822892021624384E11,1519947.650195498
11121,9.216755128954233,0.0,2.3268108702291803E11,1549587.8141432877
11122,9.224984731896253,0.0,2.371322904275388E11,1579220.665411305
11123,9.233059463483405,0.0,2.4158248077378812E11,1608846.0065860944
11124,9.240986036084388,0.0,2.4603223851991385E11,1638469.700968576
11125,9.248766527270872,0.0,2.5047969043774835E11,1668073.9575889711
11126,9.256401252657852,0.0,2.549219616340508E11,1697628.334659905
11127,9.263902055685179,0.0,2.5936302517365005E11,1727177.3173767838
11128,9.271278550151962,0.0,2.6380593732781458E11,1756746.2156789657
11129,9.27853535903954,0.0,2.6825102041323038E11,1786334.0049898915
11130,9.285673985877592,0.0,2.726967847759423E11,1815928.378743196
11131,9.288493282387886,0.0,2.7447280273979816E11,1845517.511838577
11132,8.660709983743716,0.0,6.467185555327949E10,359072.8897595454
11133,8.695440243326273,0.0,7.00560456903571E10,388966.7168902531
11134,8.727593482035067,0.0,7.54395161585237E10,418844.569683852
11135,8.757522901204323,0.0,8.082176803377518E10,448700.6563389794
11136,8.785516417309546,0.0,8.620290346665471E10,478541.1927951145
11137,8.81181091229717,0.0,9.158332735875438E10,508374.7635072412
11138,8.832563033871995,0.0,9.606574666843939E10,538213.3069050052
11139,8.85236903649332,0.0,1.0054826642842097E11,568062.3745534248
11140,8.871309804984135,0.0,1.0503048640713641E11,597916.4845339878
11141,8.889456621111492,0.0,1.0951212671880138E11,627766.6598366284
11142,8.906870379612473,0.0,1.1399242452423007E11,657604.7077375521
11143,8.923608255623073,0.0,1.1847149951196965E11,687431.8394315285
11144,8.939721882718544,0.0,1.2294971613984532E11,717252.8252399688
11145,8.955256829875095,0.0,1.274273040080256E11,747069.7754603835
11146,8.97025222580615,0.0,1.319039822628145E11,776879.6806466948
11147,8.984744364127211,0.0,1.3637980393973936E11,806684.3562469996
11148,8.998766725862025,0.0,1.4085505549198392E11,836485.8001485755
11149,9.012348688638124,0.0,1.4532971333697958E11,866282.1943670454
11150,9.02551621127182,0.0,1.4980349787486578E11,896072.7541933684
11151,9.03829344196577,0.0,1.542762944458692E11,925855.4456526715
11152,9.050702416363055,0.0,1.587479724706886E11,955631.0367431893
11153,9.062763431819416,0.0,1.6321843750635233E11,985400.5680772506
11154,9.074495816960791,0.0,1.6768785683727444E11,1015166.811532723
11155,9.085916452172649,0.0,1.7215603912101907E11,1044925.9903614799
11156,9.097041323925419,0.0,1.7662295487506708E11,1074673.7866482062
11157,9.107884787416685,0.0,1.810883958885559E11,1104406.280910863
11158,9.118461032813014,0.0,1.855525293661149E11,1134127.0495741295
11159,9.128783662527667,0.0,1.9001571491365094E11,1163842.1803508766
11160,9.138864237477538,0.0,1.9447783275972125E11,1193550.699093793
11161,9.148712854368103,0.0,1.9893845186571912E11,1223248.054472121
11162,9.158340830793476,0.0,2.033980200644603E11,1252937.5310883613
11163,9.167758384643088,0.0,2.078568231708002E11,1282623.4396952954
11164,9.17697492612449,0.0,2.1231507774220792E11,1312307.2959794418
11165,9.185998608583033,0.0,2.1677267133239514E11,1341987.4298696031
11166,9.194837184786527,0.0,2.2122953960983588E11,1371662.1496181071
11167,9.203497914550864,0.0,2.256856027913845E11,1401330.6321736176
11168,9.21198769869061,0.0,2.3014081592810544E11,1430991.8935810195
11169,9.220313420804944,0.0,2.3459533934809293E11,1460648.2407273229
11170,9.228481260861493,0.0,2.390491638520252E11,1490300.4554033554
11171,9.23649699739698,0.0,2.435022476819866E11,1519947.650195498
11172,9.245925725859186,0.0,2.4884660112930936E11,1549587.8141432877
11173,9.255152156004566,0.0,2.541898200614258E11,1579220.665411305
11174,9.264184626537588,0.0,2.5953183312085422E11,1608846.0065860944
11175,9.273032177203035,0.0,2.648733075487869E11,1638469.700968576
11176,9.281699013692316,0.0,2.7021225440640213E11,1668073.9575889711
11177,9.290187622830643,0.0,2.755457135264332E11,1697628.334659905
11178,9.297131477133032,0.0,2.799867770660324E11,1727177.3173767838
11179,9.303968874910431,0.0,2.844296892201969E11,1756746.2156789657
11180,9.310703556841123,0.0,2.8887477230561273E11,1786334.0049898915
11181,9.317336404232627,0.0,2.9332053666832477E11,1815928.378743196
11182,9.319958069372085,0.0,2.950965546321806E11,1845517.511838577
11183,8.747818912097525,0.0,7.903588976675597E10,418844.569683852
11184,8.776430320995445,0.0,8.441814164200745E10,448700.6563389794
11185,8.80326734414616,0.0,8.979927707488698E10,478541.1927951145
11186,8.828538811701694,0.0,9.517970096698665E10,508374.7635072412
11187,8.848524575910972,0.0,9.966212027667166E10,538213.3069050052
11188,8.867631355541942,0.0,1.0414464003665324E11,568062.3745534248
11189,8.885931637942386,0.0,1.0862686001536868E11,597916.4845339878
11190,8.90348963676359,0.0,1.1310850032703365E11,627766.6598366284
11191,8.920360325297825,0.0,1.1758879813246234E11,657604.7077375521
11192,8.936595733390359,0.0,1.2206787312020192E11,687431.8394315285
11193,8.952243068504686,0.0,1.2654608974807759E11,717252.8252399688
11194,8.967344106859015,0.0,1.3102367761625787E11,747069.7754603835
11195,8.981934741299838,0.0,1.3550035587104677E11,776879.6806466948
11196,8.99604841949841,0.0,1.3997617754797162E11,806684.3562469996
11197,9.009716117456449,0.0,1.4445142910021616E11,836485.8001485755
11198,9.022965038455924,0.0,1.4892608694521182E11,866282.1943670454
11199,9.03581924145352,0.0,1.5339987148309802E11,896072.7541933684
11200,9.048301180460768,0.0,1.5787266805410144E11,925855.4456526715
11201,9.060431386550896,0.0,1.6234434607892084E11,955631.0367431893
11202,9.072228813338022,0.0,1.6681481111458456E11,985400.5680772506
11203,9.08371157334086,0.0,1.7128423044550668E11,1015166.811532723
11204,9.094895475863362,0.0,1.757524127292513E11,1044925.9903614799
11205,9.105795535169161,0.0,1.8021932848329932E11,1074673.7866482062
11206,9.11642523795425,0.0,1.8468476949678815E11,1104406.280910863
11207,9.126797971551106,0.0,1.8914890297434714E11,1134127.0495741295
11208,9.136926603279388,0.0,1.9361208852188318E11,1163842.1803508766
11209,9.146822047013213,0.0,1.980742063679535E11,1193550.699093793
11210,9.156493821857621,0.0,2.0253482547395135E11,1223248.054472121
11211,9.165952684282011,0.0,2.0699439367269254E11,1252937.5310883613
11212,9.175208346275813,0.0,2.1145319677903244E11,1282623.4396952954
11213,9.18426975769545,0.0,2.1591145135044016E11,1312307.2959794418
11214,9.19314466058951,0.0,2.2036904494062738E11,1341987.4298696031
11215,9.20184042761225,0.0,2.248259132180681E11,1371662.1496181071
11216,9.21036396867591,0.0,2.2928197639961673E11,1401330.6321736176
11217,9.218721860499116,0.0,2.3373718953633768E11,1430991.8935810195
11218,9.22692068129637,0.0,2.3819171295632516E11,1460648.2407273229
11219,9.234966333242763,0.0,2.4264553746025745E11,1490300.4554033554
11220,9.24286433816805,0.0,2.4709862129021884E11,1519947.650195498
11221,9.252157294806281,0.0,2.524429747375416E11,1549587.8141432877
11222,9.26125364954453,0.0,2.5778619366965805E11,1579220.665411305
11223,9.27016139159139,0.0,2.6312820672908646E11,1608846.0065860944
11224,9.278889222991644,0.0,2.6846968115701913E11,1638469.700968576
11225,9.28744109559839,0.0,2.7380862801463437E11,1668073.9575889711
11226,9.29581927856264,0.0,2.7914208713466547E11,1697628.334659905
11227,9.302674372893419,0.0,2.8358315067426465E11,1727177.3173767838
11228,9.309425729952519,0.0,2.8802606282842914E11,1756746.2156789657
11229,9.316076961403999,0.0,2.92471145913845E11,1786334.0049898915
11230,9.32262886006397,0.0,2.96916910276557E11,1815928.378743196
11231,9.325218865069772,0.0,2.9869292824041284E11,1845517.511838577
11232,8.811878304164177,0.0,9.159753996660077E10,478541.1927951145
11233,8.836667528135907,0.0,9.697796385870044E10,508374.7635072412
11234,8.856290943008538,0.0,1.0146038316838545E11,538213.3069050052
11235,8.8750662928754,0.0,1.0594290292836703E11,568062.3745534248
11236,8.893062295410523,0.0,1.1042512290708247E11,597916.4845339878
11237,8.910339976205973,0.0,1.1490676321874744E11,627766.6598366284
11238,8.926951627703184,0.0,1.1938706102417613E11,657604.7077375521
11239,8.942946938786932,0.0,1.2386613601191571E11,687431.8394315285
11240,8.9583710953909,0.0,1.2834435263979138E11,717252.8252399688
11241,8.973264136024989,0.0,1.3282194050797166E11,747069.7754603835
11242,8.987660467340897,0.0,1.3729861876276056E11,776879.6806466948
11243,9.001592225539966,0.0,1.4177444043968542E11,806684.3562469996
11244,9.015089228803111,0.0,1.4624969199192996E11,836485.8001485755
11245,9.028177673340338,0.0,1.5072434983692563E11,866282.1943670454
11246,9.040880736403688,0.0,1.5519813437481183E11,896072.7541933684
11247,9.05322008378962,0.0,1.5967093094581525E11,925855.4456526715
11248,9.065215545120624,0.0,1.6414260897063464E11,955631.0367431893
11249,9.076885446260754,0.0,1.6861307400629837E11,985400.5680772506
11250,9.088247330306846,0.0,1.730824933372205E11,1015166.811532723
11251,9.099316504460628,0.0,1.7755067562096512E11,1044925.9903614799
11252,9.110107526339393,0.0,1.8201759137501312E11,1074673.7866482062
11253,9.120633474180455,0.0,1.8648303238850195E11,1104406.280910863
11254,9.13090735691584,0.0,1.9094716586606094E11,1134127.0495741295
11255,9.14094169478429,0.0,1.95410351413597E11,1163842.1803508766
11256,9.150747096011163,0.0,1.998724692596673E11,1193550.699093793
11257,9.160332806663613,0.0,2.0433308836566516E11,1223248.054472121
11258,9.169709317170682,0.0,2.0879265656440634E11,1252937.5310883613
11259,9.178886099460735,0.0,2.1325145967074625E11,1282623.4396952954
11260,9.187871884729162,0.0,2.1770971424215396E11,1312307.2959794418
11261,9.196674219587388,0.0,2.221673078323412E11,1341987.4298696031
11262,9.205300295860349,0.0,2.2662417610978192E11,1371662.1496181071
11263,9.213756856840208,0.0,2.3108023929133054E11,1401330.6321736176
11264,9.22205032475295,0.0,2.3553545242805148E11,1430991.8935810195
11265,9.230187132037615,0.0,2.3998997584803897E11,1460648.2407273229
11266,9.238173048199837,0.0,2.4444380035197125E11,1490300.4554033554
11267,9.246013472374306,0.0,2.4889688418193265E11,1519947.650195498
11268,9.255239996198203,0.0,2.542412376292554E11,1549587.8141432877
11269,9.264272676344573,0.0,2.5958445656137186E11,1579220.665411305
11270,9.273119334540487,0.0,2.6492646962080026E11,1608846.0065860944
11271,9.281788510690287,0.0,2.7026794404873294E11,1638469.700968576
